Tax year,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"    Addendum(L.1.2): Capital Stock, Common (1959-1966)",0.22730246676916116,0.22750792061683464,0.22886354896488673,NaN,NaN,NaN,NaN,0.1821326102083318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Total receipts [ = sum(l.53:l.67) ] ,1.5657885955058333,1.5655606915421234,1.5531192919359171,1.5719005798762091,1.5824656114205036,1.5877326403296028,1.6093471168237707,1.6062151585785345,1.598446591058411,1.6029172402942218,1.6513936852345927,1.6312043318615523,1.63626885521741,1.6974379443519323,1.7943959699054846,1.9994922242003361,1.8984036241827427,1.9405619169728816,1.9830209047249867,2.0048497277809694,2.1309400555620472,2.2263215020297085,2.1909142536687245,2.1006402515230476,1.9635166332878193,1.94687089277749,1.935542538002604,1.8930299190043913,1.9732845406434112,1.9602767111918444,1.9382820778930725,1.9133396869168344,1.857134653561171,1.8008505906222187,1.7889649575078381,1.8333435553617312,1.9030795532680458,1.9231367996172979,1.9364158097788273,1.911541963608004,1.9615874053541977,2.0101360411208637,1.9158092653995316,1.8070483018376249,1.8059324041042382,1.8590079048416674,1.9560091931274601,1.9834033579328503,1.9871818761594746,1.9356830294690635,1.7110385755916173,1.7408846739753834,1.8164158571442124,1.8090149951673344,1.7885375850017442,1.7925111622818948,1.6960838349498297,1.6595884329802537,1.6806722030101617,1.703075688417156,1.667131575922394,1.5627556844749784,1.6775960482844618,1.7403720291154572
    Business receipts,1.4816613023191618,1.4801208742178023,1.4655462025687955,1.4821787995800781,1.4896051345203545,1.4886029833737544,1.5093605415141542,1.5052241097399357,1.494256757589606,1.4920513484809987,1.5338122187664294,1.5101854518248805,1.5141523097394514,1.5693166459491366,1.656672995756909,1.8474890285864425,1.7578031982831068,1.7990699792677745,1.832009553632244,1.8513804942934573,1.954862768061757,2.0059504760951485,1.9471774960157977,1.8413225263316555,1.7431305646776396,1.7209380624146,1.6984500162365386,1.6454343638166482,1.7330926945562657,1.709147753491973,1.671034981866782,1.6535642327268971,1.6182884117887104,1.5889431303061947,1.5842311074381659,1.6307438017651685,1.6735887144983428,1.6919687710652707,1.6859039379767093,1.6562471472170297,1.6938718761330396,1.7204793612339615,1.6541680283434146,1.582665771625644,1.5942455034500216,1.6350622320375314,1.6719043738659674,1.6872476365999176,1.6731390444450647,1.67355129370877,1.4908679458383498,1.5322133794396973,1.6152615939171262,1.601402208998786,1.5905485578989902,1.5944433059304737,1.5026911277872956,1.4663798329723727,1.4878564723964824,1.4928590184811417,1.456237123132229,1.365101892555237,1.4732248394932994,1.5330488359566563
    Interest on state and local government obligations (tax-exempt),0.0016434820781590863,0.001832815248293638,0.002028135444292069,0.002047002758634393,0.0022846937014667818,0.0022776612219852148,0.0023586662337714824,0.0023674918307282637,0.0025527984473678396,0.0027562135159586287,0.003020635505569395,0.0035180345158822806,0.003602537665793879,0.003655290788126119,0.0037513561333991875,0.0037372335613233645,0.003983375907470099,0.0038043153348008875,0.003756752965905892,0.003887000717384214,0.004138212400179193,0.004417052840314324,0.004328432346203245,0.004224213011048245,0.004586430576675312,0.004114683849095988,0.004647294674622763,0.005148523974966542,0.006336368214383915,0.00616988361172232,0.006430619081888407,0.005897012381388073,0.005901120291569079,0.005878800250355542,0.0063161308373960185,0.006096253504072052,0.006063464126897363,0.005536645674374795,0.005465696622999196,0.0054209059942399804,0.005376313806876256,0.0050669048104019995,0.004652067973618042,0.00441139624569544,0.004276785566209428,0.0038651630046698114,0.004691602327965442,0.004685364200700036,0.004831010123648736,0.004772405050229989,0.004219881908268556,0.003944851777573363,0.0034822117456889644,0.0035127469165994523,0.0034327108091538714,0.003159146356076946,0.0031110140962411683,0.0031616344622280358,0.003139412797261609,0.0029772771942761307,0.002436572973923562,0.00235902466030739,0.0024859762505929765,0.0023405347321591484
    Interest on US Government obligations (taxable) (1959-1981),0.005722317858197196,0.005873559594529317,0.005401018126710885,0.005613905438119492,0.005691911522472351,0.005676940946147328,0.005284049743428772,0.005039943989161731,0.004960631844076287,0.0053056999886248995,0.00530683804778821,0.005507483907153897,0.0054240726273769154,0.005201976374197685,0.005575012487933009,0.005811746760865443,0.006263145556067289,0.007137578920173459,0.006896347725506359,0.0069063836989214575,0.007425128447745299,0.008903739080189843,0.011424266792972088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Interest on GO subject to surtax only (1959-62),0.0001584517707139215,8.149237990936277e-5,8.390118265627195e-5,7.532595268925457e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Interest (1982-2021),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.15420496747851015,0.13610309055656544,0.13963531125940004,0.14162323463653545,0.13867778277332823,0.13900333208725052,0.14748891612962858,0.16500918217946037,0.15801026103008747,0.14344062555363812,0.12130471631254076,0.11147328556916986,0.1148878017673642,0.13000079295798855,0.12849721421279153,0.13290636617533766,0.13545900860626447,0.13516239581226458,0.15375165574865632,0.1417211584012707,0.11284526742713129,0.09886790227339184,0.10948714164854194,0.13131718348913665,0.1623141171096435,0.17754619949333394,0.1427765819342117,0.1021349845942832,0.08679909682861373,0.08265729603559856,0.07437942877955354,0.06569834520321245,0.06244495874577993,0.06053342765044409,0.0633024765389768,0.06852664691423693,0.07682846453874409,0.07939802814134199,0.060498510218415374,0.05112011892616618,0.069459478655105
    Other interest (1959-1981),0.03252678595390815,0.035681545479016634,0.03672853689642108,0.03821026887578197,0.040433701466781706,0.041540293077754725,0.042492354056169496,0.044094021002834966,0.04523232619229521,0.04751871523019696,0.052807792731042684,0.05765688626604043,0.05631240588917028,0.05861756612019295,0.07015046275509058,0.08300052354225193,0.07480218754302916,0.07233432795348807,0.07420972646128927,0.08312612014208205,0.09855023516242517,0.11507442427432545,0.13810805474579216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Dividends received from domestic corporations,0.005651621572919981,0.0056856717221441715,0.005827551675622411,0.006035592344706767,0.005634401129500353,0.005876545013587354,0.006090808297037946,0.005452282601479689,0.005139470602668267,0.005162643743535062,0.00494416159352997,0.0048806543911644705,0.004721809675065459,0.005082211068633659,0.006624078839548302,0.008925461561709064,0.005233699961540835,0.00638887441737322,0.006692367661850702,0.005664778306165294,0.006403721187987971,0.006528804920157337,0.005438693175422453,0.005429636559005368,0.005420079812043793,0.00524700881436631,0.003910454279681925,0.0033094583384556528,0.0028556195760640877,0.0028960633163230423,0.002743947617511406,0.0022494575009424558,0.0021296411621127133,0.002010613578122692,0.001978637786742084,0.0018159347384934426,0.0029900035982857553,0.0020208797786036184,0.002232395676528688,0.0022079235407710426,0.002147157583729166,0.0020358967635396206,0.0017921242903822167,0.00159047307428932,0.0015688866970134728,0.0015965400735160507,0.0016413013776845307,0.0023525518249935596,0.0024372904724175963,0.0024875367826727155,0.001627691251877754,0.002049396666390014,0.0013417950385301491,0.001524415758119401,0.001554111524989836,0.0014512442485400785,0.0016186155368299972,0.001504062209700199,0.0014545978294422494,0.001365432534702367,0.0013106946421775098,0.0012539648016790983,0.0014585488402949634,0.0014987493577912918
    Dividends received from foreign corporations,0.0019944311746866697,0.001972240966698747,0.0026935925963476218,0.002369587463281682,0.0029530394540748296,0.0036293077754726353,0.002980790500734889,0.002307679730125127,0.0025358034510947615,0.002224077792932767,0.002853283412685544,0.0032297636361772954,0.0035923140318495942,0.003603353112711182,0.003789421878858631,0.004816821043680509,0.003245126131815225,0.003998825672089215,0.003975283717275123,0.003945371638616958,0.00483878023836339,0.00509688073420182,0.0043000136262679525,0.00417218490760033,0.003822764098779374,0.0038075650142794766,0.00478692360576071,0.004967004110156473,0.005186257457187786,0.00807440076632245,0.005938732411842073,0.005577874523908864,0.004670278261465455,0.004429693786830016,0.0037774363390327328,0.004161024152367235,0.004636024429598407,0.005728274761610193,0.005946834714613214,0.005432406281623032,0.006739097484709026,0.005872956092273186,0.00472481624097081,0.004170564789001994,0.0039210686556481284,0.0047810510693288375,0.02783494121608869,0.005241902929467399,0.006101159108451242,0.007077665722266058,0.009479681092786765,0.009606728260689718,0.006088273503673012,0.0068187061376389895,0.007272054868869939,0.006163189316212765,0.0068828794875807455,0.005333425791440779,0.00222429487670419,0.0025246976789309486,0.002000322841495411,0.0023729617870286712,0.003209069553219733,0.0025088735914490998
    Rents,0.013089143378561268,0.010397258758587121,0.008051982447808555,0.00896924106093171,0.006709076790336497,0.010553557549016743,0.010447422769298751,0.010841173129550265,0.011691408543895698,0.011623214135742162,0.012818946261601882,0.012986548998744993,0.01313531441816543,0.01347257780800713,0.013300963394921761,0.01306748906159096,0.012917727063381653,0.013206986503769592,0.015677623394078084,0.012868011085223289,0.012128218996221643,0.014479067527570541,0.016777385758398475,0.02081892996238698,0.019146858398288627,0.018781917187209375,0.020673282124665734,0.020519603872015017,0.01897041284474529,0.01762835862851809,0.018201561087496765,0.016877480738348764,0.01655676618661285,0.015168168406277783,0.012463022480378167,0.011226405457432694,0.011403538126710707,0.011323332906402257,0.011413431594468912,0.0117719443082653,0.012215005920359432,0.012808712595669163,0.012664407028245984,0.012458107285608304,0.011899095444051168,0.010809216288254686,0.010435230175600538,0.009920630131931457,0.010030255775990263,0.009828970507645907,0.009301692000734628,0.008623374182859413,0.00871159517355811,0.008994119836569158,0.009489357687719153,0.009916801083680739,0.01026778294135688,0.01070362213321593,0.010199340539836066,0.010563446904599014,0.010298627686875504,0.02579933592451954,0.025326372454784685,0.009793710012360958
    Royalties,0.0016924263975738709,0.0018282372940104945,0.002026070375963387,0.001954934577644133,0.0018057353517922975,0.002142969640300383,0.0023573769785083707,0.002463910136781516,0.002408365980238593,0.0023603419334056945,0.002316534249200336,0.0024097454306938487,0.0023405228140962356,0.0025374510401763727,0.002522472666861235,0.003002668188757367,0.0030667272438073623,0.0030834968495984864,0.002947137753107128,0.003361269927398336,0.003211586806849379,0.004357337170979528,0.004277111518062912,0.004018616007170309,0.003818368162358236,0.0036001293338415543,0.0035117526496440754,0.0035836166712995,0.004272489683773016,0.004572294181655545,0.004752346328510807,0.005390152912624615,0.00565465955649841,0.006353504356453288,0.006426529829370863,0.006867367545115871,0.007589596202702471,0.00806982837618458,0.009154060156091156,0.010327914819420938,0.010979093717773912,0.011951403733038648,0.011055623223327241,0.01060106076360486,0.011625287239939074,0.011622898576727426,0.011780610876574685,0.011700958113747353,0.011679673347690806,0.011628162470306087,0.011161158599418002,0.01178930878396935,0.01150588965246326,0.011408705811564805,0.011567171245381482,0.011012430843056772,0.010279850378947407,0.010679793785804805,0.010046376925838953,0.009932213447805042,0.010716122464726294,0.012737605507969697,0.016415611756814198,0.015551590631893453
    Net short-term capital gain reduced by net long-term capital loss,0.00013877205964106477,0.00015525035860334597,0.00015932509084699817,0.00014137752888618066,0.0001403906188720684,0.00012579697864009584,0.000159266808480255,0.00017084657997034722,0.0002885811998013859,0.0004356132082993586,0.00022037116198169249,0.00017743265415264838,0.0002583199553590591,0.00024578417806130824,0.00015578556114316503,0.0001699790906672931,0.000179001889721907,0.00021246260833174976,0.0002504580113803939,0.0003761891376888662,0.00045967869318430513,0.0007046880156734996,0.0006793090577887841,0.0008619583951020833,0.0013893233917752097,0.0008009680472100719,0.0016206720521117987,0.002576155371469885,0.0017410207374956618,0.0010646372591444795,0.0019071799035022103,0.0006893586671728873,0.0022315695237952954,0.002237025382315948,0.003800290410857441,0.0015090843771218608,0.0052467599393645,0.004449953438087521,0.008107817242028961,0.004115945185696677,0.009854813619775454,0.00829228143883612,0.0019628077262661657,0.0013409908658602331,0.0019836685011500074,0.0020457720413096427,0.0029668745705736326,0.003974730997598871,0.006301576291322756,0.0017185072548409727,0.0016171507563820502,0.002552595655875741,0.001793314333861633,0.002542526287423934,0.003725243403954686,0.004220703120341287,0.0016750268474714346,0.0015256847505755544,0.0034669087484860113,0.0021774866100362712,0.0017963502012211523,0.0045051983644098055,0.00748586291331595,0.0010377924616346264
    Net long-term capital gain reduced by net short-term capital loss,0.005695432221357452,0.005638081647252305,0.007928804056854302,0.006236803759425886,0.006185755745548671,0.00636991496946498,0.007194720654623738,0.007282600250303044,0.00866941098354689,0.009810052825117923,0.00818825194204095,0.005107206445896452,0.005768846632613641,0.00712353198708477,0.0063720576184810186,0.00528646109382149,0.0049643914430733144,0.0051645286781551525,0.005723887587147053,0.006242508182730134,0.007596466454766107,0.008718334081707005,0.009062755979733344,0.00787076696526007,0.009335221315792515,0.009539991078887452,0.012392704597095308,0.020372296370602783,0.013131057224036423,0.010824970714825612,0.0110733719986245,0.00854177913530178,0.00667592932853469,0.006920557205183114,0.007771822040169079,0.006572535183435805,0.007965257104650951,0.009311341263020675,0.011832137654193178,0.013794051893577903,0.01521311705366699,0.01695043601804008,0.011098496219356603,0.006978251473038787,0.007503709438787757,0.00900824984718261,0.012401069483036417,0.013076528149409258,0.013863367151602144,0.007171601197086337,0.004191995450773919,0.007229769596871441,0.007943683519691236,0.008731127656812459,0.00943555346664587,0.010777215739676733,0.011212756433868694,0.010963248753131694,0.009490359217997133,0.011729624928037235,0.01220902682277079,0.01097853211847835,0.015437289228596314,0.009289501314431294
    1120S LTCG-STCL (1984) adjustment,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.4529376639118212e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Net gain, noncapital assets",0.0037049576922634545,0.003532053054858015,0.003178739579053341,0.003090842857190167,0.0031947509608596754,0.0035789542120795957,0.003929666208174983,0.003803695289237707,0.00397257194819753,0.005237425995401057,0.00525859288630769,0.004952526919239021,0.006537382495600292,0.0066270156593256245,0.0054268010686303126,0.004499535024588366,0.004603993461942045,0.004746245887183385,0.005365121772905133,0.0051612022287813525,0.005853386685281234,0.007040760758294436,0.005188356182537111,0.006277914964132007,0.007191644941522351,0.006564793604538127,0.007729431739586663,0.009640383471943481,0.006090080253912546,0.006974739699009136,0.0062034327262929885,0.00541243193188023,0.0051113851301263745,0.0049557692428615924,0.004777042087120633,0.004832122631955381,0.005626877270444356,0.0064746228286900655,0.006792645500720952,0.007670833693320741,0.006717608822685339,0.006832145151006463,0.005848711326639972,0.006326614761241265,0.006657577783693902,0.006671034581093731,0.00600276750171042,0.006431478208339091,0.005798800944685962,0.004473815665982526,0.004834291483800979,0.005231061711794115,0.005871002719790314,0.006974453379697391,0.005684265381916123,0.006528429581821769,0.006894391254800009,0.00716174251909594,0.006546215545891001,0.009672949010375225,0.010690398116395826,0.012737797271530606,0.011906600811063303,0.008214802261127339
    Other receipts,0.012109471028689514,0.012761610820418082,0.013465431894544555,0.014976897678839321,0.0178270201584438,0.01735771557139935,0.01669145305938792,0.01716740429842614,0.016738464275622443,0.018431893444008456,0.01984605867641495,0.02059259687152649,0.02042301927286775,0.021954540266278896,0.020054561743708326,0.019685277978932762,0.021341049697786937,0.021414294880143823,0.025516644042297483,0.021930398422520165,0.02547187242728653,0.04504993618116639,0.04415238002881784,0.05143853753930048,0.02957228818190674,0.033854991550700875,0.03619677163682977,0.03880073067022212,0.042605208626188544,0.045434693774661326,0.0449867228684163,0.05112964536828223,0.046474266940494426,0.04264861179508329,0.045949652689435204,0.04463122437643024,0.04796852501305998,0.04975593543612991,0.05666048634855259,0.05909388217813512,0.06331092539931796,0.0660942874378887,0.06612102462603936,0.06365980361800798,0.06338291905433184,0.06405860567351133,0.07503323824312187,0.07645745966710199,0.07545349900526646,0.0701964891750512,0.07160210268401161,0.07084511113749904,0.07175920150423097,0.08272655548152236,0.08013021345167136,0.08239373720265028,0.08091696264431318,0.07887290911688877,0.07772157711600725,0.08244507708850805,0.08003830885281148,0.08013083748466278,0.0852890573048699,0.08762816017922967
    Addendum (R.1): Dividends (1988-2021) [ = sum(l.59:l.60) ],0.0076460527476066515,0.007657912688842919,0.008521144271970033,0.00840517980798845,0.008587440583575183,0.00950585278905999,0.009071598797772836,0.007759962331604816,0.007675274053763028,0.007386721536467829,0.007797445006215513,0.008110418027341765,0.008314123706915054,0.008685564181344842,0.010413500718406932,0.013742282605389573,0.00847882609335606,0.010387700089462435,0.010667651379125825,0.009610149944782253,0.01124250142635136,0.011625685654359157,0.009738706801690405,0.009601821466605698,0.009242843910823167,0.009054573828645787,0.008697377885442635,0.008276462448612127,0.008041877033251875,0.010970464082645494,0.00868268002935348,0.00782733202485132,0.006799919423578168,0.006440307364952709,0.005756074125774817,0.005976958890860678,0.007626028027884162,0.007749154540213811,0.008179230391141901,0.007640329822394074,0.008886255068438192,0.007908852855812807,0.006516940531353026,0.0057610378632913135,0.005489955352661601,0.006377591142844889,0.02947624259377322,0.0075944547544609595,0.008538449580868837,0.009565202504938773,0.01110737234466452,0.011656124927079731,0.007430068542203161,0.00834312189575839,0.008826166393859775,0.007614433564752843,0.008501495024410742,0.006837488001140978,0.0036788927061464395,0.0038901302136333154,0.0033110174836729206,0.0036269265887077695,0.004667618393514697,0.004007622949240392
    Addendum (R.2): Dividends received from domestic corporations (1988-2021) [ = sum(l.70:l.71) ],NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0028960633163230423,0.002743947617511406,0.0022494575009424558,0.0021296411621127133,0.002010613578122692,0.001978637786742084,0.0018159347384934426,0.0029900035982857553,0.0020208797786036184,0.002232395676528688,0.0022079235407710426,0.002147157583729166,0.0020358967635396206,0.0017921242903822167,0.00159047307428932,0.0015688866970134728,0.0015965400735160507,0.0016413013776845307,0.0023525518249935596,0.0024372904724175963,0.0024875367826727155,0.001627691251877754,0.002049396666390014,0.0013417950385301491,0.001524415758119401,0.001554111524989836,0.0014512442485400785,0.0016186155368299972,0.001504062209700199,0.0014545978294422494,0.001365432534702367,0.0013106946421775098,0.0012539648016790983,0.00200561679145077,0.0014985979066893871
    Addendum (R.2.1): Dividends from less than 20% owned domestic corporations,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001785492924770617,0.0018049854827902822,0.001589432185437749,0.0013720712898349482,0.0012524241498930958,0.0013397586869195119,0.0012489200294871746,0.0012479492454529593,0.0013442046335977581,0.0013546945562090444,0.001472235067749906,0.0016231916531030698,0.001284049130266145,0.0012122321932040935,0.0009493636626154669,0.0010404635816505113,0.0011711256821941795,0.00120980195329513,0.0014102088923789897,0.001547971746748773,0.001438309985563846,0.0010811062692277912,0.0010761424153186289,0.0009523476428954036,0.0010128925425603715,0.0010636958232081012,0.0010109078540842876,0.0011824679712002485,0.0010491801796690045,0.001007230331557525,0.0010230115765891984,0.001014100847438034,0.0009641919561197815,0.0014585488402949634,0.0008953867825483809
    Addendum (R.2.2): Other,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011105703915524254,0.0009389621347211242,0.000660025315504707,0.0007575698722777649,0.0007581894282295965,0.000638879099822572,0.000567014709006268,0.001742054352832796,0.0006766751450058601,0.0008777011203196436,0.0007356884730211368,0.0005239659306260962,0.0007518476332734755,0.0005798920971781232,0.0006411094116738529,0.0005284231153629615,0.0004254143913218712,0.00043149942438940064,0.0009423429326145701,0.0008893187256688233,0.0010492267971088695,0.0005465849826499628,0.0009732542510713856,0.0003894473956347455,0.0005115232155590296,0.0004904157017817347,0.00044033639445579083,0.0004361475656297487,0.00045488203003119453,0.00044736749788472444,0.00034242095811316874,0.00029645730437472044,0.00028977279877630616,0.0005470679511558063,0.0006032111241410063
"    Addendum (R.3): Other Receipts, computed (1983-86) [ = l.73 + l.74 ]",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02957228818190674,0.033854991550700875,0.03619677163682977,0.03880073067022212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (R.3.1): Other Receipts as reported (1983-1986),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.029009771774538406,0.033175227046277095,0.03547720512129697,0.03805135195390196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (R.3.2): Nonqualifying dividends and interest (1983-86),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0005625164073683324,0.0006797645044237771,0.0007195665155328016,0.0007493787163201577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (R.4): Taxable Interest (1959-2019) [ = sum(l.55:l.58) ],0.03840755558281926,0.04163659745345531,0.04221345620578824,0.043899500266590716,0.04612561298925406,0.04721723402390205,0.04777640379959827,0.049133964991996695,0.0501929580363715,0.052824415218821856,0.058114630778830896,0.06316437017319433,0.0617364785165472,0.06381954249439063,0.0757254752430236,0.08881227030311738,0.08106533309909644,0.07947190687366153,0.08110607418679563,0.0900325038410035,0.10597536361017046,0.12397816335451528,0.14953232153876425,0.15420496747851015,0.13610309055656544,0.13963531125940004,0.14162323463653545,0.13867778277332823,0.13900333208725052,0.14748891612962858,0.16500918217946037,0.15801026103008747,0.14344062555363812,0.12130471631254076,0.11147328556916986,0.1148878017673642,0.13000079295798855,0.12849721421279153,0.13290636617533766,0.13545900860626447,0.13516239581226458,0.15375165574865632,0.1417211584012707,0.11284526742713129,0.09886790227339184,0.10948714164854194,0.13131718348913665,0.1623141171096435,0.17754619949333394,0.1427765819342117,0.1021349845942832,0.08679909682861373,0.08265729603559856,0.07437942877955354,0.06569834520321245,0.06244495874577993,0.06053342765044409,0.0633024765389768,0.06852664691423693,0.07682846453874409,0.07939802814134199,0.060498510218415374,0.05112011892616618,0.069459478655105
Total deductions [ = sum(l.77:l.95) ],1.4744357140940163,1.4835165602840803,1.4694597702989458,1.487713767671984,1.4950284461526395,1.4956025114688951,1.508657689929394,1.5062742994342364,1.5062906824627686,1.50992104935837,1.5706806709806753,1.567850688016338,1.5659210112890072,1.6196664798179985,1.7083518931145185,1.9036125690263603,1.8117795417424376,1.8409633737800335,1.8775736881948828,1.8996422761703844,2.0232399212433294,2.1437546455456133,2.124650528633716,2.054336401609073,1.9112230961811627,1.8894262937037305,1.8801990343811297,1.8331024527958693,1.9039123610385946,1.8817028174495716,1.8691050253652346,1.8501271527234626,1.8004039070958078,1.737629203105918,1.7153375886975675,1.7530498570377027,1.8091271821888388,1.8243362379510677,1.8308536323650384,1.8194591168507541,1.8655021486481604,1.9209524857788818,1.860056228783996,1.7566742059827756,1.7405561545679509,1.7709592084795889,1.8109064160162625,1.8458546282845971,1.863605886614471,1.8745420173187806,1.6537956847416164,1.6575426107206932,1.736743206870477,1.70498499289712,1.6798248097544395,1.6766335613112529,1.5907251163827707,1.563171857960736,1.6002224594283672,1.5903140792474395,1.5602603149343393,1.4604740584229046,1.5348139656055715,1.5858483927645215
    Cost of Sales and Operations (1959-1993),1.067875772063475,1.063897887466767,1.043308138076765,1.0564877318594124,1.0557248694015218,1.0555430529176284,1.0682531871009808,1.0651713789042234,1.056560076701331,1.0519844947807422,1.0854517553298644,1.067977330725806,1.0656150036485383,1.1042841452259775,1.1803850703253036,1.33834520201677,1.2641245240084895,1.2899608633872315,1.3089516386095668,1.323959359992924,1.411953804485385,1.471632521461642,1.4060307301964645,1.2772487468557376,1.1855239238004667,1.1621979981736734,1.1279736732996404,1.0749258983966175,1.1526201360804826,1.1353014119521705,1.119804590380709,1.1086047700676018,1.0805831237052683,1.0385625437190498,1.0282388102223805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
