Tax year,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
    Addendum (L.5): MNB payable in less than 1 year to small business investment companies (1959-60),2.3948824316500975e-5,1.8059227629235483e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.6): MNB payable in less than 1 year to shareholders (1959-60),0.00032419956522905985,0.0004727774889284674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.7): MNB payable in less than 1 year to others (1959-60),0.0005295943288079839,0.0006838556589267343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.8): MNB payable in less than 1 year to not stated (1959-60),0.00041859930145268705,0.0005121537956643104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.9): MNB payable in more than 1 year to banks (1959-60),0.0003293696588159968,0.0004940576936550255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.10): MNB payable in more than 1 year to small business investment companies (1959-60),2.1119362642671194e-5,2.9525316105622973e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.11): MNB payable in more than 1 year to shareholders (1959-60),0.0004661499768045486,0.0006374363456014396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.12): MNB payable in more than 1 year to others (1959-60),0.0006431236030012231,0.0008634541706767555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (L.13): MNB payable in more than 1 year to not stated (1959-60),0.0004404931237946992,0.0006600827461088311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Total receipts [=sum(l.65:l.78)],0.036805489845759834,0.04317584101242298,0.046558217673498645,0.04935852808806435,0.05503668209271315,0.05860417263244017,0.06256661623707209,0.06258797242240728,0.06599473230700534,0.06566198834636863,0.07199248438751395,0.0723294316702739,0.06849713868738465,0.07114293454042264,0.07779739030262892,0.07969210603121968,0.07597854536519588,0.07923427841820166,0.07892948738271113,0.08259236247336386,0.08095898997196016,0.07360861958480486,0.0662648310389546,0.07268896721653191,0.08262115641058239,0.09536001667321757,0.0992495656236179,0.10568237943188,0.2002478296017787,0.24138324124146987,0.25949579993547905,0.2717866051867941,0.2732947906742454,0.27941588834425024,0.2912560501411448,0.30339971753350653,0.3148105338277475,0.32429761026775017,0.33753657442123347,0.3377683968461462,0.3427276308636166,0.3528918197061112,0.35546565753748677,0.35784500445965034,0.3694482989058565,0.387745450429051,0.40282492994008756,0.4209296916387821,0.42091830838922806,0.41478971834672523,0.3724852808734757,0.3777288984077383,0.39939183865466404,0.4043852749820505,0.4081823286415603,0.4190981670520756,0.4101858102470405,0.4089363082402987,0.4138347825235663,0.40611684782661317,0.3980075057165786,0.38805792648994886,0.4095683495222153,0.4102735518169642
    Business receipts,0.03615050205691896,0.04230600757399766,0.04552319511071506,0.04819930885114303,0.05372278139461919,0.05740585278905999,0.06120677795306141,0.06129524448804668,0.06482001467511823,0.06428237146401801,0.07023488745743724,0.0708999779186306,0.06703105206678972,0.06937492084339893,0.07595147876770761,0.07785651124127403,0.07438585937240341,0.07753299914807849,0.07701371824542493,0.08066646651916419,0.07924589079496204,0.07170645926391529,0.06434526842656517,0.07028277053366705,0.0800115293235789,0.09231504827233318,0.09588458206412154,0.10191057685651966,0.19593485190666118,0.23621137422041472,0.2542775367893392,0.2663143606795342,0.2688285794272903,0.27465445061267635,0.28693151680987217,0.29825496319866684,0.30975544523779514,0.31858666275574676,0.33116953916455416,0.3314773909701586,0.33669811202624145,0.3470555872274107,0.3488135434475132,0.35147251779376687,0.3624478003220893,0.3802585896141799,0.3947341817904891,0.4125633351846245,0.41274720157786654,0.4071325950777333,0.3650660832001952,0.3699390640728858,0.39116742031209256,0.39541460270936885,0.3995747700492924,0.41032716701788685,0.40154997942336107,0.39987865708285913,0.40479203402062663,0.39724506291380407,0.38914135647838516,0.37772396830713006,0.39815084871243756,0.40029727283620475
    Other receipts,0.0002075551994233726,0.0003785947911250742,NaN,0.0005072873649246094,0.0006685700839281513,0.00048308739736434563,0.0005325648096630827,0.0005436149365513749,0.00048237997392898966,0.0006013994563339645,0.000648159667457732,0.0005834009594681091,NaN,0.0006450360015948589,0.0006521051287519924,NaN,0.0007184272813169178,NaN,0.0007759529374693178,0.0008079787412734909,0.0006149665839845958,0.0007184761735438299,0.0007068409789584854,0.0009543532800664157,0.0010416115626749086,0.001373194013393557,0.0014288273808193126,0.001632682851522317,0.003949759176473133,0.004575326586507851,0.004560246774839673,0.004809636829162603,0.003968097128202413,0.004113038655883363,0.0037674810408425442,0.0045334653632735375,0.004345161732407701,0.004917269304241903,0.005569855711746195,0.005401458508982362,0.005241948643425743,0.005137613950392119,0.005922304808508921,0.005610941899375502,0.006261303981599885,0.006302268949438153,0.007033059014293595,0.007243361861746986,0.007060164659559045,0.006696700483728284,0.006588555986099525,0.006817087028741035,0.0071158797471648876,0.007680314532388087,0.007561444225923797,0.007553282692355091,0.0074945749441419005,0.00796844282129888,0.007926491867113479,0.0075714929371439015,0.007494555473630387,0.008739758649254716,0.009508796915742438,0.008462624547038002
"    Net gain, noncapital assets",0.00016132915687409663,0.0001922261431979675,NaN,0.00025076085984613905,0.00022027610008628127,0.00024718318090173277,0.00028520562745776914,0.0002643106708269098,0.00020405042565982797,0.0003251779884356685,0.00041895608850105393,0.0002618962212907259,NaN,0.00043852444277661814,0.0004375231517859147,NaN,0.00019660051848651317,NaN,0.0003425963553149975,0.0003521999286442969,0.0003330381036587292,0.0003689131059420636,0.00028816407398595776,0.00028707612830833524,0.00046600971151099685,0.0004947428096749243,0.000572589542378518,0.0006314237981182326,0.00035177432925215463,0.0005710101026690281,0.0006440934986298165,0.000548913291377837,0.00043880665702196236,0.0005766227675391127,0.0004990545390073921,0.0005466448458647422,0.0006297685958007259,0.0007045367331250537,0.0006872116893024956,0.000780363544800695,0.0006473230879897068,0.0005682669277936333,0.0006000630886863822,0.000648381093864202,0.0006201923807113023,0.0010760474007292672,0.000920206359333324,0.0009830552934320615,0.000950118445004459,0.000809507495736927,0.0007132684908834861,0.0008523457849709459,0.001001729068166043,0.00116052724349805,0.0009453755514513245,0.001120392230001832,0.0010446950068759152,0.0009973353771963742,0.0010206216549353048,0.001199276102514093,0.0012899923500400326,0.0014797842423685565,0.001756334337801986,0.0014398129636462855
    Interest on SL Government Obligations (Tax Exempt) (1959-1983 & 1991-2019),6.837865711755301e-6,1.272166111707247e-6,NaN,2.3049334185540515e-6,1.4871754647423328e-6,NaN,5.685117252175366e-7,NaN,8.35737517718868e-6,2.2197393082025107e-6,1.4750175655822684e-6,4.403230029171632e-6,NaN,2.7738036603575925e-6,3.2987787082145343e-6,NaN,5.209792367992479e-6,NaN,6.456351299292064e-6,3.0030630222244523e-6,2.3997719360279035e-6,2.693445261569723e-6,4.685627654900577e-6,5.686363583348112e-6,1.8486322927828492e-6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.930746173066527e-5,7.177646151795761e-5,5.799775142271139e-5,6.464412570143193e-5,8.01582617439395e-5,8.914159850427134e-5,0.00010996785563060417,0.00010918393254547675,0.00014024700213016651,0.00013035160051476195,0.00012974619277827322,0.00011316376414250825,0.0001190021341689616,0.00010854454655552714,0.00013748269927971792,0.00013993937136058608,0.0001608237067980413,0.0001509152218213007,0.00011737326536753836,0.00012040152114054841,0.00010680952724059618,0.000129830558318983,0.00010073887413204786,9.732516862373524e-5,9.65608726615698e-5,9.187295894429291e-5,9.563503187980564e-5,0.00010101587315111609,8.160141452300192e-5,0.00011441529119547013,0.00015236955623335003,7.384147007512757e-5
    Nonqualifying interest and dividends (1983-1986),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0005625164073683324,0.0006797645044237771,0.0007195665155328016,0.0007493787163201577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Interest (1982),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0004974901227320264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Interest on Government Obligations (1966),NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0900968018745681e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Interest on US Government Obligations (1959-1981),3.080585982279442e-6,4.310615027784846e-6,NaN,2.2734724020651673e-6,6.692289591340497e-6,6.191742395465038e-6,5.984192140796913e-6,NaN,1.2416871036875014e-5,9.280806590329462e-6,1.4699075780132958e-5,1.1874559187852823e-5,NaN,6.441979188654611e-6,6.158375053319265e-6,NaN,9.693133852136382e-6,NaN,3.0854643951992146e-5,1.4153348423774632e-5,1.5016748923718463e-5,1.6532700196373718e-5,2.2332736001816004e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Other Interest (1959-1981),3.487944116214963e-5,4.492590093329056e-5,NaN,5.5089895715009556e-5,6.056004392501373e-5,6.797621482628641e-5,8.639896320705278e-5,7.9820362078843e-5,9.899774291565063e-5,9.665114904465099e-5,0.00015759693007669895,0.00013998470143100316,NaN,0.00016427359648505603,0.00020859829266102418,NaN,0.00019953302977499015,NaN,0.00022651797028185833,0.0002182047194270792,0.00024942099079180297,0.0002910572787593353,0.00032724994784912324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Rents (1959-1986),7.122537160646712e-5,7.939791512255201e-5,NaN,0.00011919585641854411,0.00011361361675425524,0.00015310609823802706,0.00014980418677900388,0.00018325846370974682,0.00015573649441426857,0.00016499636953556634,0.00018987043233442902,0.00020109885093025918,NaN,0.00019587838418900642,0.00022685522977796736,NaN,0.00023341448533566303,NaN,0.00023242384329910377,0.0002159449804154535,0.00018628548417730072,0.00019562616127703463,0.0002509546962449186,0.0002942515212532848,0.00038590653152223507,0.00041494392850429204,0.0005275217971785529,0.0006068541330076593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Royalties (1959-1986),2.06075291285028e-6,2.837483544807903e-6,NaN,2.063180344481572e-6,1.0956153423797944e-5,1.172603220056687e-5,1.0415080918617951e-5,1.0363726220596155e-5,1.9357899620795875e-5,1.4255021256555301e-5,1.6853132078438308e-5,4.720009167960958e-6,NaN,1.4854860019857557e-5,9.381384280358306e-6,NaN,2.348323702715407e-5,NaN,3.671872673316598e-5,3.182855580394447e-5,1.4595789722886288e-5,1.732330477614061e-5,2.4527905941957087e-5,2.8786206306677842e-5,7.14978764668944e-5,8.232289721674663e-5,8.188424050911516e-5,6.936868931143142e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    NSTCG-NLTCL (1959-1983),3.377717797620645e-6,9.273906582445583e-6,NaN,5.894800984233063e-6,6.038120636912699e-6,3.6232942757794467e-6,5.3981670212006375e-6,5.245791196119074e-6,7.849211415893083e-6,5.584430357273845e-6,5.8519184563906786e-6,6.046754737478605e-6,NaN,5.904886991736442e-6,1.11458309947691e-5,NaN,5.338583088413346e-6,NaN,1.1105635149143108e-5,1.1982059866499348e-5,1.4654784909259694e-5,1.657994748201716e-5,1.623459132577351e-5,1.809982627492345e-5,8.074764215453993e-6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    NLTCG-NSTCL (1959-1990),0.0001582102313027409,0.00015077565258434091,NaN,0.00020544209351538775,0.00021904306220095693,0.00021648306694328377,0.00027152901363215677,0.00018621882583776526,0.0001767770323934048,0.00014620193886999536,0.00029374370464271853,0.00020552351013646656,0.0001995046572520067,0.00028577995637591764,0.0002820673281997171,0.00027747156919656,0.0001901105344874248,0.00020641908987451772,0.0002425053774907221,0.0002594060466941855,0.0002747432472396914,0.00026288634717935454,0.0002643679952953517,0.00029125611693800056,7.216187612787758e-5,NaN,3.459385260910459e-5,8.209460543873513e-5,1.1443983428128312e-5,2.553033187827298e-5,1.3922872670422116e-5,6.801915231294096e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Dividends (1959-1982)  (=l.80 + l.81 when available, else as reported)",6.431466067546688e-6,6.218864195345715e-6,NaN,8.613695146061909e-6,6.664052082516276e-6,8.942816234695964e-6,1.1969731465776807e-5,8.994189920507884e-6,8.794605324207316e-6,1.3849982618420647e-5,1.0390963183522256e-5,1.0504955264263679e-5,NaN,8.54578574164849e-6,8.778034708034933e-6,NaN,1.0875397055262496e-5,NaN,1.0637296296616528e-5,1.1194935871294382e-5,7.97805226821267e-6,1.2071506491952037e-5,1.420437094505496e-5,2.9197416463778067e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (R.1): Total Receipts (1991+ DEFINITION),0.036526224278928175,0.04287810067443241,NaN,0.04895966200933233,0.05461311475409836,0.05813612336732607,0.06202511690190748,0.06210317009542496,0.06551480244988424,0.06521116864809584,0.07130347823096161,0.07174967832941861,0.06703105206678972,0.07046125509143077,0.07704440582695372,0.07785651124127403,0.07530609696457484,0.07753299914807849,0.07813872388950854,0.0818296482521042,0.08019629525454139,0.07279654198866276,0.06534495910716452,0.07152988630562515,0.08152099923005758,0.09418298509540167,0.09788599898731937,0.10417468350616021,0.20023638541238648,0.2413577109095916,0.2594818770628086,0.2716729108000746,0.2732947906742454,0.2794158884976168,0.2912560501411448,0.30339971753350653,0.3148105338277475,0.32429761039161803,0.33753657442123347,0.33776839695648714,0.34272763075978707,0.3528918197061112,0.35546565753748677,0.3578450045511491,0.36944829881856944,0.3877454505109028,0.40282492986339574,0.4209296917111641,0.42091830838922806,0.4147897182790198,0.37248528094254574,0.3777288984077383,0.39939183865466404,0.40438527504357397,0.4081823287007996,0.4190981671088675,0.4101858102470405,0.4089363082402987,0.41383478257455525,0.40611684782661317,0.3980075057165786,NaN,NaN,NaN
    Addendum (R.2): Dividends Received from Domestic Corps (1968-1982),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.142604430336013e-6,9.888808635878992e-6,9.922640670900947e-6,NaN,8.186942483445521e-6,8.582998450935052e-6,NaN,1.0740077772976976e-5,NaN,1.043747171953852e-5,1.0906196166948532e-5,7.834180136282687e-6,1.1307500384102933e-5,1.3137655552267652e-5,2.7171869995385474e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (R.3): Dividends Received from Foreign Corps (1968-1982),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.707378188084635e-6,5.021545476432639e-7,5.823145933627316e-7,NaN,3.5884325820296923e-7,1.9503625709988102e-7,NaN,1.3531928228551894e-7,NaN,1.9982457707800748e-7,2.887397043458515e-7,1.4387213192998376e-7,7.640061078491041e-7,1.0667153927873076e-6,2.025546468392593e-6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (R.4): Taxable interest on US GO (issued on or after 3/1/41) (1959-60),2.814125838199266e-6,4.087525028485458e-6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (R.5): Taxable Interst on US GO (Issues before 3/1/41) (1959-60),2.6646014408017576e-7,2.2308999929938678e-7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (R.6): Nontaxable interest on GO (1959-60) (Assigned S+L),6.837865711755301e-6,1.272166111707247e-6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"    Addendum (R.7): Interest on Government Obligations, Total (1966-1968)",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0900968018745681e-5,2.0774246214063695e-5,1.1500545898531974e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (R.8): Tax Exempt Interest (1982-83) ( Assigned S+L),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.686363583348112e-6,1.8486322927828492e-6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
    Addendum (R.9): NLTCG-NSTCL (1984),NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4528385954770802e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Total deductions [ =sum(l.89:l.107)  ],0.03604087191893477,0.04246938504596391,NaN,0.048185381555896294,0.053781052631578945,0.057082739677994335,0.06061552037009844,0.060550489664549664,0.06383140359017116,0.06358935673273085,0.0697790195702697,0.07059997223524019,NaN,0.0688924252018982,0.07521892749702534,NaN,0.0740491321760765,NaN,0.0766411501249384,0.08031484747186914,0.07951193967418671,0.07272435758565671,0.06567682078277141,0.07177175712941217,0.08122269304833907,0.09364943519847,0.09746284275632586,0.10378938761660055,0.19526204071292413,0.23497866927862032,0.2537264190173675,0.2662646714551921,0.26851409592101755,0.27225914390489925,0.28330515666629097,0.29318698145634364,0.3046647269432543,0.31267156349179415,0.3244015991975333,0.32388210321360345,0.32832654364390956,0.3391911063479763,0.3418646263833371,0.3439510757877038,0.354353050552309,0.3698440481760299,0.38099105681124384,0.3993697750576288,0.40091543479900965,0.39838771113772087,0.3571110943194281,0.3597327532892448,0.38053414815075026,0.38097760737838204,0.3855147704035435,0.39510394006453153,0.3851071357181974,0.38302577592355785,0.3892645402823216,0.38235203071030954,0.3742192882983839,0.3620461411945883,0.37757932018286544,0.38090474562394205
    Cost of Sales and Operations (1959-1993),0.027502315711180208,0.031850726978402674,NaN,0.035589523150340606,0.03934790807122127,0.0423950983256874,0.0450987189625604,0.04472341390730919,0.0474500377343571,0.04675160925784377,0.050885052795015796,0.05064967954063297,0.0477101000128772,0.04956358249095074,0.054504614922659005,NaN,0.05282783232753913,NaN,0.05427615756552181,0.0575844270217839,0.05722832278968825,0.050581823724227044,0.04421016538298076,0.047191192685902134,0.052809830001777636,0.06208345054367519,0.0646684355927973,0.06684990886820358,0.13447145327240914,0.1625619123152036,0.17369827388781156,0.179739653276862,0.18109278272670157,0.18042952462353498,0.18897982302113317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
