"Variable","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"      +Imputed private IPP inv",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10271449981676292,0.10275088503544177,NaN,0.10317121163923575,0.10325744193212089,0.1033870431848483,0.10352784244287563,0.10347792821226294,0.10332207387921935,0.10342940592669449,0.10335998120146582,0.1031245914030529,NaN,0.10320832877296159,0.10314897397401933,NaN,0.10247474601412312,NaN,0.10263203943805015,0.10264960996040809,0.10258402184941091,0.1025201645788488,0.10329429648191725,0.1031856725593032,0.10379622831076349,0.10421666473358604,0.10414678010955625,0.1037942725240669,0.10348707486536625,0.10353387647186053,0.10359824874748848,0.10365119309715945,0.1038198102179973,0.10395826222556673,0.10396592910345409,0.10408828697940975,0.10411577529073195,0.10429569352533852,0.10463351460919829,0.10484900430027369,0.10515129237345539,0.10529906469046296,0.1049929512231858,0.10464643481780077,0.10465128686944249,0.10456531224101137,0.10461684981382313,0.10456960844344215,0.1045170582750839,0.10442786704806264,0.10398732848937756,0.10428414824555945,0.10455793461608609,0.10466814139489564,0.10497324153277417,0.10527582571362917,0.10538746806317398,0.1055743137627038,0.10572635695346588,0.10615363792509733,0.10637473424137331,0.10604779970013008,0.10601445826922505,0.10605058177451425
"      +NIPA PCE durables",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.07365431984570318,0.07202809596898545,NaN,0.07041974493028896,0.07320109500215771,0.07496565107185257,0.07716237049386553,0.07605827577335368,0.07407204246228141,0.07772728360420639,0.07658693103524936,0.07205153725755854,NaN,0.07829656711592918,0.07871447092969867,NaN,0.07205317665525658,NaN,0.07886327590396772,0.07760708417915195,0.07364523741184079,0.06769090201359228,0.06547417618298282,0.0650690905312945,0.07022286006813189,0.07359620056574859,0.07608124326093642,0.07959694135886754,0.0785127672103414,0.07827216169271739,0.07564624671242509,0.07200177095273752,0.06704017905878908,0.06750583959698668,0.0696702917846716,0.07227178829482948,0.07219953032464303,0.07280811567561142,0.07273677725719378,0.07513125251984124,0.07784106381633554,0.07811711704329606,0.07784689545647251,0.0786243245892427,0.07747759590085747,0.07707071089901932,0.07545941598779621,0.07306147718432494,0.07148956952102817,0.06473839973679531,0.060578850580212874,0.06057452295351763,0.06107690233864035,0.061402170985000844,0.06175976392334501,0.06214282205742081,0.0631630017951498,0.06346348103619645,0.06360830666372004,0.0637590687710279,0.06270402391641701,0.06704696138407917,0.0741695265839881,0.07048194334412791
"      -NIPA pro-rata sales tax",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.006094312593419897,0.006156903704287725,NaN,0.006103509419730967,0.006350092241460883,0.006495908249816521,0.006536033721402485,0.00612942991173558,0.005989823649421349,0.0064921625274134654,0.006482444088907434,0.006098473379589278,NaN,0.0065948661125683735,0.0065657546213496116,NaN,0.005726795181082238,NaN,0.005971441391550338,0.005846783178927596,0.005374352965192286,0.005084704503138199,0.005368205953655748,0.004889254523176738,0.005275443868293626,0.005612657434432515,0.0056269994103430015,0.0057145154429607044,0.0056434993782593585,0.005593454249922394,0.005266282487207884,0.004980152389291075,0.0047774501760009845,0.004803694663994272,0.0049431030581962195,0.005294954286597619,0.0051695235578747105,0.005114341587250305,0.005098270333868189,0.005221587074727741,0.005336406149800214,0.005239457077081975,0.00505867186937654,0.0050371432605233165,0.0049914365205473545,0.005074127326413334,0.005087358260701555,0.004897498807506507,0.0046439789670230745,0.004084385986415322,0.003596409493988534,0.003686835978227782,0.0037933436387533807,0.0038451714062586106,0.003962305639061074,0.003999828109806073,0.004027464850289666,0.003983122438265793,0.003966329539159255,0.004129620853520051,0.004104203385351024,0.004306870111108143,0.004880124442476121,0.0046662598056007995
"      +NIPA government investment",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.28322160010709524,0.2794532253797251,NaN,0.26902150570568634,0.26748339933350956,0.2671705516035807,0.26694182020151475,0.26462597728439297,0.25930971937860703,0.26079250103242335,0.25788659719458573,0.2552517865547197,NaN,0.2513519909694022,0.251252258887395,NaN,0.24902173881569895,NaN,0.24665299583944697,0.24137793664579615,0.24010612001952356,0.23913838131842266,0.23334270839249077,0.2312592179008498,0.2317784481824814,0.22879703568485363,0.22754645423430286,0.22581738331307424,0.22314580248958255,0.22034186981479162,0.21788178807756847,0.21601458324247938,0.21037682291430912,0.20770254911146485,0.20746356458316115,0.20789296743995944,0.2061865578098055,0.2064513444514087,0.2039701759356322,0.20327356069114122,0.20808087620611804,0.2099940873173149,0.20882256176120273,0.20736342956555,0.20725099520130835,0.20698334543851968,0.20612573795672964,0.20434018530732026,0.202608488711231,0.19815914971607518,0.1903350267209056,0.19159480192633732,0.19650309029319618,0.19521147757015994,0.19392436111680703,0.19364275525829772,0.18986093817881128,0.1886851803392549,0.1892292664194394,0.18903810536026017,0.18654348757107406,0.1946716399747856,0.20477865563345707,0.20143555965273216
"      +NIPA net exports",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0006514160795478562,0.006636846366106626,NaN,0.005838297259862833,0.006667039319459632,0.008702943641459947,0.006529570679839382,0.004095241749424563,0.0035593748523730477,0.0012369952476267107,0.0012112319254604935,0.0031610822453309456,NaN,-0.002267321839810666,0.0024791437020079466,NaN,0.00809758803799131,NaN,-0.009487601744743678,-0.009227454226768225,-0.007335565421268669,-0.0039037435970929093,-0.003360430461063651,-0.005136465009453651,-0.012291755577001965,-0.02209611082523076,-0.022806070995295174,-0.024906022129068506,-0.02571431582373982,-0.018024150113885046,-0.013273786915789988,-0.011277277610853365,-0.004020025197017058,-0.00461544095512354,-0.00823274429495007,-0.011008761755788556,-0.010193982491954677,-0.010375583075954617,-0.010365801453039437,-0.01568688699726019,-0.023614310158315752,-0.032620247107121365,-0.03115041642728969,-0.03508806214175469,-0.03973253963047006,-0.04522938519732569,-0.049470276063138176,-0.049605267152057216,-0.044284199617622276,-0.04365165692357077,-0.025087718718659103,-0.030739305846030664,-0.03237425082493509,-0.0296013456773064,-0.02479400188323758,-0.02535516423602252,-0.025169308494515815,-0.023545529491851177,-0.024408436718823204,-0.025398475199344264,-0.023757784605005085,-0.025573266419169828,-0.03162224407364155,-0.03181255921693223
"      ==> C-corp share",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.14635974788558406,0.14877058856369507,NaN,0.14948962503406624,0.1489484004401661,NaN,0.16268606358688642,0.17079740438060512,0.16417749734600692,0.1627687492438774,0.1639285368075217,0.1555594024382681,NaN,0.16011369066647413,0.1678004830201001,NaN,0.15269049934894513,NaN,0.17065107029648102,0.17616173449131511,0.17667796781183098,0.16983970801666837,0.18213688412783743,0.16836386009657398,0.16337793602636153,0.1826306242020612,0.1722054849959715,0.1619599382443703,0.15533340818260818,0.14829520959031167,0.14813492296750608,0.1454172335472089,0.13825151933867671,0.13820399750724943,0.14037855084356882,0.14737572361310128,0.14761624404108856,0.14911339440130955,0.15319743949133363,0.1528607443909171,0.15213250268380413,0.152043857279324,0.13866985805235046,0.1311012016714774,0.12786483404108526,0.13034558301294308,0.1319910963189563,0.13464767736746486,0.13392136593100748,0.1283426872187331,0.10977955252384702,0.12121106042783093,0.1253114721173465,0.13081576923382163,0.1306899639453303,0.1346414350421797,0.13468062811509066,0.12933955841336547,0.1281032348837939,0.13142330576069725,0.13048376303568326,0.12131418954501845,0.12219400012688501,0.12796185492857629
"        Pass-thru share",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032540442208945815,0.029849395030965818,NaN,0.030716924039443393,0.030503804472221962,NaN,0.03019867350825593,0.028840696988070097,0.02658348460986135,0.029303434526495743,0.03129375590847047,0.0312358530169223,NaN,0.0324580535436008,0.03406580779619154,NaN,0.025952039117554962,NaN,0.026913166648598386,0.0304125774380929,0.03315854723158325,0.031054875037260614,0.03319780447099121,0.030491321212741264,0.02913973290954081,0.03181944675048567,0.032215902961824264,0.03198073319127695,0.03548368447790182,0.03904087706822777,0.03940127707631361,0.03611786591643805,0.03390438155763921,0.03304977521936601,0.034947993565004526,0.036392590653284526,0.03757209084743094,0.03761729594293434,0.03940283307173079,0.040694202417990766,0.04215743223828353,0.043238624357858586,0.04166029169746363,0.04198232748190269,0.04217758778655073,0.04408731917473479,0.045771797106941875,0.04760573264334464,0.048424400681675694,0.0475024543582581,0.04098477098303462,0.04169173700618734,0.04191563154573351,0.04389794580097898,0.04602086945460309,0.046467977810692146,0.04771095679111418,0.044398133437146665,0.046408617776141685,0.045128442860824756,0.04567857725777155,0.04392590762143833,0.04265115105538272,0.04524807561627763
"          S corporations",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0011397047155515718,0.0013542273021381927,NaN,0.0017313251482982274,0.001966484615054932,NaN,0.0025208307266782635,0.0026547428417324943,0.0027714853963639423,0.00268707901102398,0.002951799238645137,0.0028677138399997915,NaN,0.003044223072318028,0.0034686386033207883,NaN,0.0032165533082369434,NaN,0.0038526637857983744,0.003947816113070257,0.004008136621770579,0.0037256787078742267,0.0038552242691233967,0.003765201227505831,0.00437115407699185,0.0058061520004701935,0.005718152258794773,0.0060867734368269455,0.009559251558607878,0.011750737440963192,0.013498848109601192,0.013849554779726431,0.013649208039905126,0.014053048464050703,0.014827297402714577,0.015879899125410938,0.01660263548953134,0.017112661930130012,0.01869276618834507,0.018968588414899,0.019700278995178278,0.020307279185399943,0.019129934319307786,0.019347407390107256,0.01982310131922053,0.021395103807344485,0.02229210944282042,0.023651988819209366,0.024095858628257815,0.024028980896413255,0.020670565339921582,0.022695287175014893,0.023183768731165098,0.02421348396601836,0.024005818321064434,0.02467501551381596,0.025037763900468565,0.024418773649206926,0.024428768592257843,0.024392239114831314,0.023451976999581098,0.02248457602939953,0.02231358205321759,0.022573989415844552
"          Sole proprietorships",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01837086478610962,0.016803142451388142,NaN,0.017219790216676318,0.017286091938061805,0.016836319194200266,0.016662666470627835,0.01572994256717489,0.014411020071248134,0.017546751898129695,0.018900303334319055,0.0188954787571674,NaN,0.020613751206640593,0.021413101149282767,NaN,0.014977194850341229,NaN,0.015592756004892894,0.01775084422440442,0.019006737765767993,0.01718901270119793,0.01763205126887209,0.015494091522598638,0.015166877101468867,0.015389515040625829,0.015052322173980528,0.015129418301869067,0.014761273515399572,0.014037351893313487,0.01332854390213364,0.011550639968593377,0.010382336448886554,0.009939732719992619,0.010630333999930968,0.011058581649819052,0.011394583212934595,0.011071442828008229,0.011265205688811916,0.011113186383671694,0.01087309136567464,0.01032520708041506,0.00966522333098385,0.009429974604507988,0.009414764307520055,0.009444164845070713,0.009563389773102067,0.00926170766868809,0.008621299090751515,0.00798024259217845,0.006676007547269383,0.005868692000507811,0.005777834969400406,0.0062005411078193485,0.00618728952228953,0.007118367701338494,0.007606256386724719,0.007066449461164936,0.007878483766160802,0.007732083964315788,0.008064510931543627,0.008468997204475259,0.007949416173733145,0.008354623544456017
"          Partnerships",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.013029872707284625,0.011692025277439481,NaN,0.011765808674468846,0.011251227919105222,0.011041256718770313,0.011015176310949828,0.01045601157916271,0.009400979142249268,0.009069603617342069,0.009441653335506275,0.00947266041975511,NaN,0.008800079264642173,0.009184068043587982,NaN,0.00775829095897679,NaN,0.007467746857907116,0.008713917100618224,0.010143672844044674,0.010140183628188457,0.01171052893299572,0.011232028462636795,0.009601701731080093,0.010623779709389646,0.011445428529048965,0.010764541452580934,0.01116315940389437,0.013252787733951091,0.01257388506457877,0.010717671168118241,0.009872837068847526,0.009056994035322691,0.00949036216235898,0.009454109878054534,0.009574872144965002,0.009433191184796094,0.0094448611945738,0.010612427619420077,0.01158406187743061,0.012606138092043586,0.012865134047171989,0.013204945487287444,0.012939722159810143,0.013248050522319591,0.013916297891019388,0.014692036155447183,0.015707242962666363,0.015493230869666391,0.013638198095843657,0.013127757830664635,0.012954027845168005,0.013483920727141267,0.015827761611249134,0.014674594595537688,0.015066936503920901,0.012912910326774805,0.01410136541772304,0.013004119781677651,0.014162089326646825,0.01297233438756354,0.012388152828431979,0.014319462655977062
"        Nonbusiness (incl NX)",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.40495542690470204,0.40133817079266837,NaN,0.3882579876435584,0.39173781502120103,0.3950832334121945,0.392477811922522,0.3817850199295694,0.37236878649052846,0.3741248923421907,0.36972994200624737,0.36247859526483933,NaN,0.37098764124287975,0.3744510839657558,NaN,0.3635617948922029,NaN,0.36334919144894995,0.3593179871495903,0.35374156368773024,0.34171415867330873,0.3300874724377942,0.32136025752434394,0.3280921729400179,0.3204031959011083,0.3198011120282834,0.32357994929255085,0.320105974418954,0.3237131513916226,0.32106031727474105,0.31395835973085545,0.30778909355452,0.30815185251000493,0.30753912658992516,0.3092557442735188,0.3058118897234427,0.3082363544118039,0.30620328839555444,0.30555138414675675,0.3063008893300932,0.29954689028328885,0.3007840757261568,0.2990434357177878,0.29704920150193387,0.29536364249948666,0.2917199679350208,0.28364037149888427,0.27540307139076603,0.2558814481989689,0.2571710907268842,0.25078651244603084,0.2543008811567777,0.2586259062892851,0.26628075297343873,0.266811096957457,0.2672932720482049,0.2703918334053388,0.2707462377361209,0.26989243961252757,0.26760466595355453,0.28126345606087094,0.2947092674687429,0.2843052341009276
"Addendum:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Govt net interest payment",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.023803608351131232,NaN,0.024129066144212424,0.024736484213220843,0.02481484393227385,0.024301672008679533,0.02397354308089233,0.024421016040571307,0.025009295028684028,0.02587516419379964,0.02981569925320004,NaN,0.030444107633780405,0.03136710788524479,NaN,0.03208473497809601,NaN,0.032703755819274295,0.03337517849017272,0.0329223560000101,0.03420081247011913,0.03670706628235343,0.0397953888393893,0.0406043038446903,0.041877579457169516,0.04202515334705487,0.04179094867237076,0.04200579228539221,0.04114926339155358,0.04192166770047424,0.042342914688041716,0.04497527875413003,0.04468267141260038,0.04342500077175832,0.042359575546357706,0.04414004299437457,0.041902279294014896,0.039919786963058514,0.03733728034690299,0.03373766620799973,0.030819714721853474,0.02977284185311903,0.02920868029351752,0.03010684462558853,0.02844195911304893,0.02865854493020713,0.028292839163934706,0.028553212420639285,0.028347799738582688,0.031261952738556364,0.03178660741490064,0.03352200611886469,0.03325063478811978,0.03113484219656607,0.030519715737719097,0.029080555285628414,0.030018921987638714,0.03000582538617555,0.030667139482101688,0.031565930377680206,0.029334254906651053,0.028205297717136747,0.029272137658398808
"  Tax rate on consumption",2.947713938642061,3.1994981179422837,3.5106803797468356,4.405304429938005,6.316247687452388,7.224888750704417,7.092540942573125,7.080144079243585,7.150017205523723,7.242656211102813,7.232662292252526,7.558074290203121,8.147079139530295,7.9942023774746644,7.944706365174217,8.418010455783817,8.712503229785709,8.319116769996809,7.883745644168748,7.884353663696977,7.997398125977806,8.230926246068607,8.183297414310331,8.542768557359109,8.59542837501074,8.01976561717472,8.1378151520783,8.403410935056506,8.385377371671277,8.104030364742258,8.274209314792042,8.547919560359924,8.606193718427411,8.667326792752588,8.674859633279674,8.665179528141985,8.470493686974152,8.058859932613629,8.086483712760394,8.352488632527134,8.46416484024392,8.464043394090833,8.579057829490369,8.422931369141303,8.341229438248536,8.162242880533585,7.948012075140677,7.6800218879011855,7.571891128161854,7.53382663550482,7.297624604205826,7.51165127348605,8.198966778372359,7.513943230580865,7.512430942253371,7.626286943193946,7.396040297401607,7.179315367403971,7.188002128545558,7.146160434256693,6.961723437817152,6.91670819119169,7.12624912861812,7.115969066783815,7.0949940520900325,7.326447029367937,7.160051505363127,7.024411413195603,7.00920569499656,6.949953447599964,6.855515441555834,6.707181825691326,6.498231997196416,6.406596542277315,6.442425661909461,6.583729755732535,6.74184685119259,6.703257306378753,6.496023123565012,6.309062323166883,5.936741056561487,6.086446575991868,6.210766252881032,6.262272725174325,6.4156748461328466,6.436508638294826,6.376303747170751,6.276243239783861,6.235552787355539,6.476915257891203,6.545358860576207,6.423661896377668,6.579689351191916,6.620503896746713
"  Tax rate on C-corp profits",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"  Tax rate on C-corp profits*",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"  Retirement financing",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04860680698143883,0.047519552288952854,0.04799011821307422,0.05112779872307746,0.05368180299553622,0.05754157457271197,0.05759740244010639,0.055420204411342745,0.05467732418618905,0.054696207573682834,0.053904857916034984,0.05303772542584519,0.05321022459057231,0.05429229515824079,0.056948390076048835,0.05828452391820857,0.05933164350891486,0.05974253260293701,0.060749257970431875,0.06069903423191981,0.06010255773014728,0.05818930658415443,0.05626956662656019,0.055731844509576835,0.05786160478380195,0.05925461635129259,0.05931460594787413,0.059290741950606685,0.05945782898296079,0.062477546767484765,0.06341509083113296,0.0659973906598221,0.07276098611059163,0.0730597944025198,0.07341182272948234,0.07453900002732848,0.07519751565307045,0.07574846596404355,0.07677253538395087,0.0773260336331092,0.07714627200054701,0.0776303601992809,0.079695640521468,0.08395133724639366,0.07943435860249441,0.07805134537602228
"    Social security",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.016695613625691278,0.01757090867144785,NaN,0.020355029071328648,0.02057886503850214,0.02016253272330134,0.020998532124004647,0.02097552504636666,0.021147993145379327,0.022538969704534687,0.02233034287735761,0.025125319366384263,NaN,0.027533302104557282,0.030553591744644275,NaN,0.03339741902506336,NaN,0.03419669531613056,0.03324022419844997,0.03337722938474878,0.03545721034044575,0.037212741281446395,0.03952717350921708,0.039136443253633184,0.03721732132503823,0.03665897193129789,0.03657097552020311,0.03570110457271938,0.03524589412267543,0.03479546775933327,0.035362894734129936,0.037118429340626785,0.03743797831109709,0.037635564904422825,0.037156639078451154,0.03721341354320082,0.03681934599788182,0.03624914801014248,0.03559265394117492,0.03456068701205338,0.03435966034609843,0.03514704461237385,0.03565969087473296,0.03528515643580657,0.03462859090631892,0.03428124457570886,0.03431867821264046,0.03463947446640267,0.03567820486294882,0.03977076737369747,0.03985555320871593,0.03983887725453882,0.040898558226371964,0.041407407709408636,0.041584661579787456,0.04184930378463424,0.04194135162420879,0.04160280679271829,0.04164346630461939,0.04241918303992232,0.04456545414738713,0.04150351345800372,0.041093394571799294
"    Medicare",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010686004875537043,0.004704782681097313,0.005396964450756538,0.00566680485042488,0.005808128320068561,NaN,0.005941297679883465,0.006177657038036829,NaN,0.007923239268818811,NaN,0.009079652124386422,0.00929147566974182,0.009740407471771961,0.010824097882840106,0.011675348612284966,0.013096262818486337,0.01375675994508312,0.013927000532596507,0.013945510970127343,0.01421601270679885,0.014491278969951046,0.014217416920433911,0.015023507112642028,0.01559133783927859,0.016505930674562908,0.017617278164706113,0.018542086007000535,0.019571330394239427,0.020580803547108728,0.02097896906745584,0.021034024764477754,0.01981774506568585,0.018991164111755717,0.018756644226620916,0.02005714184036484,0.020724813035852132,0.021063715408546926,0.02170805932635305,0.022206173482229283,0.025173544200678365,0.0257666643029535,0.02719798656641553,0.029504777563519102,0.029646788290811694,0.029916203475903333,0.02976925676529733,0.029685403625433357,0.029894431180513194,0.03047943158033143,0.03097665564702705,0.031079687346771634,0.031415033888530106,0.03253218481607496,0.03420759370309118,0.033001362706284725,0.03196658685922689
"    Railroad retirement",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0013668251744669122,0.0014981843961548971,NaN,0.0014805728237642882,0.0014443677003081203,0.0013808402046111604,0.0013249751824522774,0.00127426367662654,0.0013096096503245982,0.001347866673525105,0.0013043385025399163,0.0013971855415659828,NaN,0.0014483425987402653,0.0015474295157753323,NaN,0.0016547928236866512,NaN,0.001554152481179758,0.0014495764218737483,0.001403339705563618,0.0014387878515020743,0.0014263041110297318,0.0014840562516049375,0.0014307296923697535,0.0013045539357230773,0.0012423346046394283,0.001199509714502378,0.0011506343711140882,0.0011052443845944522,0.0010647676342221872,0.0010459600748567485,0.0010555130112947912,0.0010289013402175339,0.0009884649181100193,0.0009476007691657498,0.0009113836688309654,0.0008706248478381026,0.0008333628219005139,0.000793353818122033,0.00074659614393812,0.0007076638408771346,0.0006955259178874971,0.0006941889973354234,0.0006739889566881855,0.0006425566731100925,0.0006147153317725329,0.0006004078285929772,0.0005904896924689169,0.0005932010769858551,0.0006362413008599396,0.0006224560879383301,0.0006122218004166778,0.0006122932291391782,0.0006050641671986215,0.0005956395921431504,0.0005869894420791489,0.000577887067596341,0.0005604262030804955,0.0005452040591067464,0.0005359895142746042,0.0005426764599663459,0.000490289576261919,0.0004612010245057012
"    Pension benefit guaranty",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.232476194432798e-6,5.092614781990584e-6,8.459733907872495e-6,7.474999228502048e-6,6.978529711474035e-6,1.131493243296088e-5,1.6899319274372398e-5,1.6992540959954345e-5,2.0602232213469824e-5,3.0219107907476062e-5,3.978729532719293e-5,6.623557582095554e-5,3.489034501331686e-5,3.968883264239705e-5,3.596583666863657e-5,5.0089850886106705e-5,5.507612834453271e-5,5.130208912328076e-5,5.076492211432293e-5,6.276422484105525e-5,4.066176247379917e-5,4.319145832041206e-5,6.132169156888776e-5,2.7563536562530223e-5,2.827744459314361e-5,8.98456104597341e-5,0.00014661200932702118,0.00015776838283045006,0.00018199424984607728,0.0001764198651722405,0.0001503753940160831,0.00012909252678545974,0.00012317823115425732,0.00013686064833600913,0.00013444191894926955,0.00012755661749902072,9.03761483037338e-5,0.00014727817937056902,0.0001838062294505284,8.032967090859112e-5,3.773611307315561e-5,2.830727225430519e-5,2.7573170651411613e-5,4.539530344682675e-5,7.484484303838818e-5,4.4637828068655054e-5
